State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,2300,2500,2500
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,5000,5500,5500
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,05-09-2025,10000,10000,10000
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,05-09-2025,6000,7000,7000
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05-09-2025,3500,3500,3500
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,2500,2500,2500
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,05-09-2025,25000,25000,25000
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,2500,2500,2500
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Ranipet,Ranipettai(Uzhavar Sandhai ),Tube Flower,Tube Flower,Local,05-09-2025,70000,70000,70000
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,7000,8000,8000
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,3000,3600,3600
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,05-09-2025,12000,14000,14000
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Potato,(Red Nanital),Local,05-09-2025,3400,3600,3600
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3000,3500,3500
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,05-09-2025,7500,8000,8000
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2800,3000,3000
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05-09-2025,3000,3400,3400
Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,4000,5000,5000
Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Custard Apple (Sharifa),Custard Apple(Sharifa),Local,05-09-2025,2800,3000,3000
Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Lime,Lime,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Salem,Athur(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,6500,6500,6500
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3000,3000,3000
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Tomato,Deshi,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,4000,6000,6000
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,8500,8500,8500
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,3000,3200,3200
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ),Tapioca,Tapioca,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,2400,3000,3000
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3200,3500,3500
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Garlic,Average,Local,05-09-2025,12000,14000,14000
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,8000,9000,9000
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Jasmine,Jasmine,Local,05-09-2025,45000,50000,50000
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Coconut,Coconut,Local,05-09-2025,6000,7000,7000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,05-09-2025,5000,5000,5000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,05-09-2025,4000,5000,5000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,4600,4600,4600
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,05-09-2025,6000,6000,6000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,3500,3500,3500
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,4000,4400,4400
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,05-09-2025,6500,7000,7000
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,5000,5500,5500
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3200,3600,3600
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,8000,9000,9000
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Lime,Lime,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,1600,2000,2000
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,5500,6000,6000
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,5500,6000,6000
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,8000,8500,8500
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,8000,8500,8500
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,4000,4500,4500
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,6500,7000,7000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,05-09-2025,3800,4000,4000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Capsicum,Capsicum,Local,05-09-2025,7000,7600,7600
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,8500,9000,9000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,3400,3600,3600
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,05-09-2025,5500,6000,6000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,05-09-2025,5800,6000,6000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,1200,1500,1500
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Jasmine,Jasmine,Local,05-09-2025,31000,32000,32000
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,05-09-2025,4000,4400,4400
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Lemon,Lemon,Local,05-09-2025,6000,6500,6500
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2800,3200,3200
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,05-09-2025,6000,6500,6500
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Brinjal,Round,Local,05-09-2025,3400,3800,3800
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,8000,8500,8500
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ),Tube Rose(Loose),Tube Rose (Loose),Local,05-09-2025,9000,10000,10000
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,2400,2600,2600
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,2800,3400,3400
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,4800,6600,6600
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,3800,4200,4200
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,05-09-2025,6400,7200,7200
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,2200,2500,2500
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,4600,5000,5000
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,3500,3500,3500
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,6000,7000,7000
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,2500,2500,2500
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3200,3600,3600
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Tomato,Deshi,Local,05-09-2025,2200,2600,2600
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,2500,2800,2800
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,6500,7000,7000
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Coconut,Coconut,Local,05-09-2025,7500,8000,8000
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,5400,6500,6500
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Banana,Besrai,Local,05-09-2025,5000,8000,8000
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Colacasia,Colacasia,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,6500,6500,6500
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,4000,4000,4000
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,05-09-2025,8000,8000,8000
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,3600,3600,3600
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,2500,2500,2500
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,3600,3600,3600
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,4600,4600,4600
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,6600,6600,6600
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Garlic,Average,Local,05-09-2025,12000,12000,12000
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,05-09-2025,8000,8000,8000
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Lime,Lime,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,7000,10000,10000
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,4600,4600,4600
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,6000,8000,8000
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,6600,6600,6600
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,3600,8000,8000
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,05-09-2025,3600,3600,3600
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Capsicum,Capsicum,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,7600,7600,7600
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,5400,5400,5400
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,7400,7400,7400
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,4500,4500,4500
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Onion,Bellary,Local,05-09-2025,3000,3800,3800
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,5000,5000,5000
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Brinjal,Round,Local,05-09-2025,4000,4400,4400
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,2400,2400,2400
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,4400,4400,4400
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,8000,8000,8000
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,05-09-2025,8000,8000,8000
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,4000,4400,4400
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,4600,4600,4600
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,4000,4500,4500
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,4500,5000,5000
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,4000,4500,4500
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,4800,5000,5000
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Banana,Besrai,Local,05-09-2025,4000,6000,6000
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,5500,6000,6000
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Coconut,Coconut,Local,05-09-2025,7000,7500,7500
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Garlic,Average,Local,05-09-2025,12000,15000,15000
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,05-09-2025,3500,4000,4000
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Lemon,Lemon,Local,05-09-2025,8000,9000,9000
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,3500,4000,4000
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ),Tomato,Deshi,Local,05-09-2025,2500,3000,3000
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,4500,5000,5000
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,05-09-2025,5000,5500,5500
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Garlic,Average,Local,05-09-2025,12000,14000,14000
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,7000,8000,8000
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,5500,6000,6000
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,3000,3200,3200
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,4000,4200,4200
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Tomato,Deshi,Local,05-09-2025,2600,3000,3000
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,2800,3000,3000
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,4000,6000,6000
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,05-09-2025,2200,2500,2500
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Lemon,Lemon,Local,05-09-2025,6000,6500,6500
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,05-09-2025,2600,2800,2800
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,3600,3800,3800
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Banana,Besrai,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,6200,6500,6500
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,2500,2800,2800
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,3200,3200,3200
